"uuid","occurrenceid","catalognumber","family","genus","scientificname","country","stateprovince","geopoint.lon","geopoint.lat","data.dwc:eventDate","data.dwc:year","data.dwc:month","data.dwc:day","collector","recordset"
"0032fdd2-51b1-4917-be31-fb70eaf13afc","fee4ae9e-7431-4f5c-948d-e4f8c7375a7b","vpi-v-0052208","orobanchaceae","agalinis","agalinis decemloba","united states","virginia",NA,NA,NA,NA,NA,NA,NA,"471835cc-feb6-4d05-a8d1-62ce71399326"
"00333cef-eae1-4bc4-b5b3-85adda72d5df","b0e85992-831a-444b-bb1f-c57a3de3b30a","87084","orobanchaceae","epifagus","epifagus virginiana","united states","florida",NA,NA,"1963-11-10","1963","11","10","d.b. ward & e.s. ford","781fd581-7b93-471e-a025-413e4bcd8491"
"003357d8-5809-4e30-9131-954e28ec5ea8","f7b923f7-400d-4a67-8adc-808b6395aed7",NA,"orobanchaceae","castilleja","castilleja integra","united states","arizona",-109.867,34.5131,"1963-09-08","1963","9","8","elinor lehto","40250f4d-7aa6-4fcc-ac38-2868fa4846bd"
"003371f9-8385-4c71-ab83-bc2cdedc039b","https://data.biodiversitydata.nl/naturalis/specimen/u.1720147","u.1720147","orobanchaceae","castilleja","castilleja septentrionalis",NA,NA,NA,NA,"1840-01-01/1840-01-31",NA,NA,NA,"anonymous","fabcdc12-9d29-4bd2-912b-176e71818144"
"0033a014-e13b-420d-b3cf-bd3f79610348","2fd19892fefae9cbf857924d4ece2035","1005422","orobanchaceae","castilleja","castilleja tenuifolia","mexico","guerrero",-99.69,17.64861,"1997-09-18","1997","9","18","beatriz gonzález hidalgo","765aa536-b79e-4794-a0d2-40a160233922"
"0033a23d-d03e-4483-a59a-4a2fd4707293","http://n2t.net/ark:/65665/3bd681160-c76b-4e48-9364-ba39932c11a7","us 1826104","orobanchaceae","pedicularis","pedicularis howellii","united states","oregon",NA,NA,"1939-07-07","1939","7","7","c. l. hitchcock & j. s. martin","a6eee223-cf3b-4079-8bb2-b77dad8cae9d"
"0033a6e1-9aef-4893-9568-c6f71c3d741c","urn:catalog:o:v:88627","88627","orobanchaceae","euphrasia","euphrasia frigida","norway","nordland",12.065,65.7561,NA,"1993","8","9","hanne edvardsen | vibekke vange | anders often","e6ccc2bd-9451-4802-8a51-8640d9f09793"
"0033c3c0-dd85-4217-9319-969f9551c14c","https://data.biodiversitydata.nl/naturalis/specimen/wag.1841819","wag.1841819","orobanchaceae","sopubia","sopubia lanata","congo (kinshasa)",NA,NA,NA,"1980-05-16",NA,NA,NA,"malaisse f","fabcdc12-9d29-4bd2-912b-176e71818144"
"0033df0f-c668-4070-a267-dc14517b3c03","a9c09217-4548-4978-80b2-3e762e2c8518","barcode-02081817","orobanchaceae","pedicularis","pedicularis bracteosa","canada","british columbia",NA,NA,"1960-07-26","1960","7","26","k. i. beamish & f. vrugtman","7450a9e3-ef95-4f9e-8260-09b498d2c5e6"
"00342a8b-5c11-4256-8207-e94583a71637","0d4f03c6-4c77-48bd-aacb-a598b231f181","balt0023328","orobanchaceae","parentucellia","parentucellia","united states",NA,NA,NA,NA,NA,NA,NA,NA,"cd7b335e-6f5c-4259-ba45-5e334a719464"
"00344206-1b49-44ec-bb5b-51a3d9795b6b","66447cdd-a5b0-47c9-8ace-ae794c05ae3b","3258930","orobanchaceae","castilleja","castilleja miniata",NA,NA,NA,NA,NA,NA,NA,NA,NA,"36d35b23-113e-4633-90ec-19d265a3b5f6"
"0034a443-6cc5-4cd2-b0d5-dfafe8adb7ac","urn:catalog:cas:bot-bc:26228","26228","orobanchaceae","castilleja","castilleja pratensis","united states","california",NA,NA,"1905-06-20","1905","6","20","heller, a. a.","26f7cbde-fbcb-4500-80a9-a99daa0ead9d"
"0034ac53-04d8-4502-9297-de0e9dd80c37","ld:general:1360017","1360017","orobanchaceae","rhinanthus","rhinanthus minor var. stenophyllus","sweden","södermanland",17.49003,58.90458,NA,"1926","08","04","erik evers","f778ecc0-8371-49d5-9ab1-9d75f0b76fad"
"0034acd2-c9f5-44a2-9e93-c5a57da072cf","f540c834-bed3-443b-8e05-5f115dd3890b","barcode-02079154","orobanchaceae","pedicularis","pedicularis labradorica","canada","newfoundland & labrador",NA,NA,NA,NA,NA,NA,"[data not captured]","7450a9e3-ef95-4f9e-8260-09b498d2c5e6"
"0034ce59-f78d-4686-b186-6108691b5b8d","https://data.biodiversitydata.nl/naturalis/specimen/l.2810353","l.2810353","orobanchaceae","pedicularis","pedicularis ×atrorubens",NA,NA,NA,NA,NA,NA,NA,NA,"lagger fj","fabcdc12-9d29-4bd2-912b-176e71818144"
"0034d4ac-30e9-478c-a06e-e3c1f2785f15","8dd6502e-64f0-47f0-aa51-63eecd8e75dd",NA,"orobanchaceae","castilleja","castilleja applegatei","mexico","baja california",-115.4639,30.0442,"2013-07-15","2013","7","15","sarah ratay; alan harper, carol baird","d82fa49b-915e-4aa8-acc6-51df3d431884"
"0034f22c-a858-44cf-96ab-044e4c8c2a78","d525e465-9c16-459a-8fe9-36062c5589bf","1291339","orobanchaceae","castilleja","castilleja tenuifolia","mexico","jalisco",NA,NA,"1993-09-25","1993","09","25","raúl acevedo r.","0583609b-202f-40d0-8021-4c019635d4c9"
"0034f632-6b1d-4a7d-ad03-5040378d1553","326089dc-1e0e-4a26-a611-44f928b36fa9","bryv0033415","orobanchaceae","cordylanthus","cordylanthus wrightii","united states","utah",-110.01683,38.7885,"2005-08-16","2005","8","16","n. duane atwood; b. furniss","733616a3-f5f6-4b65-b62e-fe8892e75bdf"
"00354722-e22a-4026-862c-e7b07158a060","bmo:ohn:182701","182701","orobanchaceae","melampyrum","melampyrum arvense","sweden","skåne",13.06798038807,55.605411992289,"1888-7",NA,NA,NA,"johansson, georg","4ac45d7e-c6e5-45ea-a0e0-aea6ebe2afcf"
"00357d0a-8754-4199-a881-3376640723df","f609dfe9-4a71-42de-8fce-cc224ad76fb1","1291562","orobanchaceae","lamourouxia","lamourouxia","guatemala","huehuetenango",NA,NA,"1965-02-07","1965","02","07","dennis e. breedlove","0583609b-202f-40d0-8021-4c019635d4c9"
"0035857b-ba29-4d14-927f-67a962cc8762","68898668-9199-414c-a484-8af3998c1a05","hsc225451","orobanchaceae","triphysaria","triphysaria versicolor subsp. versicolor","united states","california",-122.419052,39.104911,"1995-05-06","1995","5","6","j. carey; a. hong, j. leffingwell","244ee82a-438c-4e77-a2ce-4e2af9ddbe4d"
"0035a7fa-fd47-439e-8ef3-a55b3e4465a4","urn:catalog:o:v:294428","294428","orobanchaceae","euphrasia","euphrasia frigida","norway","viken",8.3831,60.8703,NA,"2001","7","22","anne elven | jorunn haugen","e6ccc2bd-9451-4802-8a51-8640d9f09793"
"0035ac2b-547c-461b-adc8-9247b9004c0d","https://specieslink.net/guid/445/1785","1785","orobanchaceae","castilleja","castilleja arvensis","brasil","rio grande do sul",NA,NA,"1979-11-02","1979","11","02","alvarez, af","b58043bc-9e47-4a8f-9e4b-5d4c510ea0e1"
"0035c700-eb80-4314-afd8-0bb66e3c110f","7ad1f7636afa5e71ee32c1a8b0bec5e9","586631","orobanchaceae","lamourouxia","lamourouxia viscosa","mexico","oaxaca",-96.533333,17.5166666,"1988-01-30","1988","1","30","leonardo hernández garcía; gary j. martin","765aa536-b79e-4794-a0d2-40a160233922"
"0035f8f7-0149-4949-83d6-ad653b8e942b","99d967d4-affb-4cd7-9e78-c58ac60bc3e2",NA,"orobanchaceae","cordylanthus","cordylanthus rigidus subsp. setigerus","united states","california",NA,NA,"1988-07-16","1988","7","16","kathy harper","a4e6033a-d1eb-46d3-869d-7c0328f09aa7"
"0035fe63-811b-464f-ad14-0b4910e71cf7","s:vascularplants:s-n05138-1887","s-n05138-1887","orobanchaceae","rhinanthus","rhinanthus serotinus","sweden","blekinge",NA,NA,"2000-07-02","2000","07","02","niordson, nadja","fc014977-92f7-47fd-92d7-b609c39d8212"
"00362652-273e-4173-924c-21db1797cc16","83baa867-1165-4969-b7e2-4c8a2f65e8f4","brit981970","orobanchaceae","castilleja","castilleja coccinea",NA,NA,NA,NA,NA,NA,NA,NA,NA,"70abba3e-5f2a-4276-87f3-261706e24453"
"00363478-3af4-4bef-b757-cf2f5a5ef601","urn:catalog:cas:bot-bc:499821","499821","orobanchaceae","aphyllon","orobanche corymbosa","united states","california",NA,NA,"1974-08-28","1974","8","28","true, gordon h.","26f7cbde-fbcb-4500-80a9-a99daa0ead9d"
"00363e4d-14b2-4b0e-87be-85dd56235a8d","c2679ecb-6190-4399-b09b-1d579a4b9e54","barcode-00365564","orobanchaceae","castilleja","castilleja lemmonii","united states","california",NA,NA,"1889-08-23","1889","8","23","j. w. congdon","7450a9e3-ef95-4f9e-8260-09b498d2c5e6"
"0036b2ac-eb33-49f3-bca7-3c37f93725f9","4edb6199-9207-46ac-a04f-69da73f1aa83","3251288","orobanchaceae","agalinis","agalinis purpurea var. purpurea","united states","new york",-73.687768,40.757075,"1919-09-06",NA,NA,NA,"w. c. ferguson","36d35b23-113e-4633-90ec-19d265a3b5f6"
"0036bc99-ee7c-44f7-a499-2671d251cd91","b326ae0a-78d0-4644-bc6c-02ed2b4892ce","cm416551","orobanchaceae","castilleja","castilleja septentrionalis","canada","northwest territories",-123.296631,65.198905,"1940-07-09","1940","7","9","dutilly, a.","db6c3db9-1e6d-4def-af29-33aa0339bfa9"
"0036ed14-1171-4b3b-bc45-5907c3b01054","a70cad9e-3e24-4807-84fb-2a59a1f82234",NA,"orobanchaceae","conopholis","conopholis","mexico","chihuahua",NA,NA,"1985-05-16","1985","5","16","m. lavin; et al","e5cb850f-de98-45ce-9872-95262732809f"
"003735dd-3cc0-48d3-801c-da6584b04dc0","urn:catalog:cas:bot-bc:680595","680595","orobanchaceae","castilleja","castilleja foliolosa","united states","california",-120.91219,36.29185,"1934-04-25","1934","4","25","keck, david d.","26f7cbde-fbcb-4500-80a9-a99daa0ead9d"
"003751e7-5ade-4b35-9eed-b51d57ba1c1a","e78150a6-6dc1-476a-93a4-f7eca799673b","ph00344495","orobanchaceae","epifagus","epifagus virginiana","united states","pennsylvania",-75.312814,40.343187,"1886-09","1886","9","0","c. d. fretz","65536dcd-7bb2-44e5-af3f-4a13f08e53d0"
"00379dd9-5ae5-49b7-a19d-e59a01b79f2d","c20a30fe-8330-479d-a8eb-828acdd60c38",NA,"orobanchaceae","castilleja","castilleja applegatei subsp. pallida","united states","california",-119.228384300551,37.90112648965,"1927-08-03","1927","8","3","f. w. peirson","a4e6033a-d1eb-46d3-869d-7c0328f09aa7"
"0037bd80-e69a-4f1f-9c6f-c73ee9d3910a","49c48a16560c935652ea5702f9c2b0b1","111389","orobanchaceae","seymeria","seymeria tamaulipana","mexico","nuevo leon",-99.8111111,24.7447222,"1979-11-01","1979","11","1","g. hinton; et al.","275a8cea-1c34-4580-a030-4f58e680605c"
"0037d61c-af62-4a0d-a6aa-6fb7b6ee9378","https://specieslink.net/guid/224/89873","89873","orobanchaceae","melasma","melasma strictum","brasil",NA,NA,NA,"1966-06-16","1966","06","16","irwin, hs","f3ee2661-268a-48dc-b931-b9429d5674f4"
"0038029c-8635-4416-a52b-e61573de2b11","https://data.biodiversitydata.nl/naturalis/specimen/l.3391141","l.3391141","orobanchaceae","rhinanthus","rhinanthus alectorolophus var. buccalis","netherlands",NA,6.009283,52.229928,"1882-07-24",NA,NA,NA,"kok ankersmit hj","fabcdc12-9d29-4bd2-912b-176e71818144"
"0038577a-04f9-4ca0-8433-09324736d8d3","urn:catalog:mo:tropicos:100713528","100713528","orobanchaceae","pedicularis","pedicularis lanceolata","united states","missouri",NA,NA,NA,"1936","9","26","julian a. steyermark","5386d272-06c6-4027-b5d5-d588c2afe5e5"
"003865b6-9ab7-4f3a-8f94-c550cecde17d","urn:catalog:trom:v:201655","201655","orobanchaceae","pedicularis","pedicularis hirsuta","russian federation","arkangel'sk oblast",NA,NA,NA,"1872","8","1","j. kjelsen","703b5bdc-4581-47e3-b4b6-e6f32d0eec54"
"0038801d-2823-42e2-9d8d-97f64b9c8478","http://n2t.net/ark:/65665/357141a2a-f40a-4d73-8785-c7230ebb6fb8","us 587545","orobanchaceae","seymeria","agalinis virgata","united states","north carolina",NA,NA,"1912-10-15","1912","10","15","f. w. pennell","a6eee223-cf3b-4079-8bb2-b77dad8cae9d"
"0038a890-9be6-45c9-95cb-7a492297df6a","https://specieslink.net/guid/7/86567","86567","orobanchaceae","buchnera","buchnera lavandulacea","brasil","minas gerais",-43.766667,-19.283333,"1990-04","1990","04",NA,"faria, gm","67b5d248-4a1e-4861-bc2a-3ac7f379acde"
"0038ae7b-f0f9-4562-8dd7-2dfd1eb2f404","04ef66bc-9d53-48d3-9a22-da1723e72f2f","3299818","orobanchaceae","pedicularis","pedicularis groenlandica","united states","colorado",-106.38197,39.08277,"1877-07-20",NA,NA,NA,"a. j. mccosh","36d35b23-113e-4633-90ec-19d265a3b5f6"
"0038b135-0d12-4778-a504-0b2d3df726fc","urn:uuid:aef51dd0-0fe7-11e3-80ec-0050569e004a","vsc0037887","orobanchaceae","buchnera","buchnera americana","united states","florida",NA,NA,"1973-05-18",NA,NA,NA,"wayne r. faircloth","76fd34da-4892-4821-858d-98fe9e28ba8b"
"0038cfb7-68dd-4f39-aac7-6f3f637f0d92","4251ca2a-83f0-4c39-b87e-ad7efd6c3de0","brit980671","orobanchaceae","agalinis","agalinis oligophylla",NA,NA,NA,NA,NA,NA,NA,NA,NA,"70abba3e-5f2a-4276-87f3-261706e24453"
"0038e036-ac56-412e-8962-a88dbf6eca26","ld:general:1155314","1155314","orobanchaceae","euphrasia","euphrasia micrantha","sweden","småland",15.1752,57.6663,NA,"1924","08",NA,"a. s. trolander","f778ecc0-8371-49d5-9ab1-9d75f0b76fad"
"0038f452-059d-49e9-aaa1-8fa03cdaf4d1","https://data.biodiversitydata.nl/naturalis/specimen/l.3392313","l.3392313","orobanchaceae","rhinanthus","rhinanthus angustifolius","netherlands",NA,6.893684,52.410712,"1946-08-01/1946-08-31",NA,NA,NA,"kern jh","fabcdc12-9d29-4bd2-912b-176e71818144"
"003901f0-e780-403b-ab46-645ed979e8e8","4f91fdfd-30f2-4c62-9324-2da44eea1cdb","92307","orobanchaceae","orthocarpus","orthocarpus cuspidatus subsp. cryptanthus","united states","nevada",-119.933012,39.580413,"1971-08-14","1971","8","14","m.j. williams","e4ff51ba-5007-4c40-9a86-e8c6f4db77b7"
"0039081a-f6ae-4f8b-beca-c2a6006637be","78a34fea-cb73-4a67-be65-4268f8e28a45","ph00227434","orobanchaceae","melampyrum","melampyrum lineare","united states","new jersey",NA,NA,"1889-08","1889","8","0","c. d. lippincott","65536dcd-7bb2-44e5-af3f-4a13f08e53d0"
"00390a0b-7abc-4a4e-a105-16e28f9126c9","https://data.biodiversitydata.nl/naturalis/specimen/wag.1840705","wag.1840705","orobanchaceae","pedicularis","pedicularis",NA,NA,NA,NA,NA,NA,NA,NA,"unknown","fabcdc12-9d29-4bd2-912b-176e71818144"
"0039146c-a154-4205-8a2c-823d169fe621","3c12ebfa-27a5-11e3-8d47-005056be0003","lsu00037513","orobanchaceae","agalinis","agalinis tenuifolia","united states","louisiana",NA,NA,"1988-10-19","1988","10","19","lowell e. urbatsch","4523e216-ee13-4b15-a3f7-a6fd56431604"
"00395b79-4341-4549-8141-32ce5026c3e0","406576b3-4149-48d3-9a89-b388fea3b798","3275387","orobanchaceae","cordylanthus","cordylanthus pilosus subsp. hansenii",NA,NA,NA,NA,NA,NA,NA,NA,NA,"36d35b23-113e-4633-90ec-19d265a3b5f6"
"00396980-c1dd-490f-bdf6-2bfa1f1c0fc7","c4c01af7-d447-4a70-9001-251aa7e6b520","asu0097729","orobanchaceae","castilleja","castilleja minor var. minor","united states","arizona",-112.064333,34.253,"2003-04-03","2003","4","3","wendy c. hodgson; amy prince","40250f4d-7aa6-4fcc-ac38-2868fa4846bd"
"0039d401-646f-47c2-af90-984a37f7eaff","https://data.biodiversitydata.nl/naturalis/specimen/u.1471095","u.1471095","orobanchaceae","boulardia","orobanche macrolepis","spain",NA,NA,NA,"1959-05-01/1959-05-31",NA,NA,NA,"stud biol rheno-trai in itinere","fabcdc12-9d29-4bd2-912b-176e71818144"
"0039e23f-c88b-45b4-a805-1b87495b1855","urn:catalog:trom:v:159527","159527","orobanchaceae","euphrasia","euphrasia wettsteinii","norway","troms og finnmark",NA,NA,NA,"1935","7","31","peter benum","703b5bdc-4581-47e3-b4b6-e6f32d0eec54"
"003a5056-0b3f-44e5-bd03-5c4d2b056658","https://data.biodiversitydata.nl/naturalis/specimen/l.2884439","l.2884439","orobanchaceae","pedicularis","pedicularis","india",NA,NA,NA,"1950-08-06",NA,NA,NA,"koelz wn","fabcdc12-9d29-4bd2-912b-176e71818144"
"003a9872-cf3c-404b-8e4f-0c0f9e0bb7c9","5a279729-4e32-474c-ac10-b4b26f21c872","59605","orobanchaceae","agalinis","agalinis tenuifolia","united states","virginia",-76.532175,37.165253,"1992-10-13","1992","10","13","dodds, alicia a","ff89320d-e232-4edd-9cdd-4b6acc672ad3"
"003afcd1-78d5-4f60-92e7-34949fa38d69","e6b6ec7f-6c2b-482a-beb6-d3ff801886c2","355015","orobanchaceae","castilleja","castilleja tolucensis","mexico","méxico",-99.757829,19.109905,"2004-05-15","2004","5","15","eugene hunn","8b0c1f4b-9de7-4521-98c2-983e0bfd33c7"
"003b15ab-6816-41fe-a2aa-b3b055038007","urn:catalog:mo:tropicos:101810276","101810276","orobanchaceae","lamourouxia","lamourouxia viscosa","nicaragua","chinandega",-87,12.7,NA,"1903","1","12","charles f. baker","5386d272-06c6-4027-b5d5-d588c2afe5e5"
"003b1a3a-5fc5-4888-a60d-556fa96d7e9a","urn:catalog:cas:bot-bc:684774","684774","orobanchaceae","castilleja","castilleja arachnoidea","united states","california",NA,NA,"1958-10-01","1958","10","1","leschke, hans","26f7cbde-fbcb-4500-80a9-a99daa0ead9d"
"003b340a-1cd4-4cd8-91d4-336d51314b5d","822f5710-1640-498a-bf82-2e9de18ba002","178918","orobanchaceae","pedicularis","pedicularis groenlandica","united states","idaho",-113.11035,44.66452,"2011-07-26","2011","7","26","joshua j. irwin","0fd6e726-6828-4f62-ba8d-6ec316fe0b52"
"003b378a-4da0-4ac7-97ac-99dadecfd055","bmo:ohn:311075","311075","orobanchaceae","melampyrum","melampyrum nemorosum","sweden","småland",14.932374063929,56.617740063189,"1937-6-20",NA,NA,NA,"jansson, simon","4ac45d7e-c6e5-45ea-a0e0-aea6ebe2afcf"
"003b41fd-625f-4c11-b861-1ab01639c296","db8df4a2-a552-476e-ac4b-7c2c0d32bb28","02108740","orobanchaceae","castilleja","castilleja linariifolia","united states","idaho",-113.5500758,42.3353972,"2009-08",NA,NA,NA,"d. l. clay","36d35b23-113e-4633-90ec-19d265a3b5f6"
"003b6d94-53bc-400e-8b55-7b5291979640","842cd5e7-eba7-4332-b637-4da3c1a17cfc","barcode-01877873","orobanchaceae","castilleja","castilleja miniata","canada","alberta",NA,NA,"1905-07/1905-08",NA,NA,NA,"b. preston clark","7450a9e3-ef95-4f9e-8260-09b498d2c5e6"
"003b6e81-78b9-447c-8fad-4ae261c725fc","c6064675-e73f-4fdf-92e7-06c120325a79","3250000","orobanchaceae","agalinis","agalinis edwardsiana","united states","texas",-97.743061,30.267153,"1920-05-15/1920-05-16",NA,NA,NA,"f. w. pennell","36d35b23-113e-4633-90ec-19d265a3b5f6"
"003b8a97-bae2-404d-b994-f34572508c18","bb6f5729-f6c7-45d4-8e3c-ff93e3982b97","bm001010999","orobanchaceae","pedicularis","pedicularis vialii","china","yunnan",101.487417,24.976725,NA,"1888","8","8","pierre jean marie delavay","3c9420c9-c4a8-47dc-88b7-b5638ca5e716"
"003ba13f-3a82-44a0-b016-794b55bc6bcb","7b97ffa4-b7ec-4aa0-9d74-d39cc7489818","3298938","orobanchaceae","pedicularis","pedicularis canadensis",NA,NA,NA,NA,NA,NA,NA,NA,NA,"36d35b23-113e-4633-90ec-19d265a3b5f6"
"003bbe36-213b-48ca-97d4-eb8942080054","37568333-d21c-49cd-ba08-78aa49bcb7ff","brit982267","orobanchaceae","castilleja","castilleja indivisa",NA,NA,NA,NA,NA,NA,NA,NA,NA,"70abba3e-5f2a-4276-87f3-261706e24453"
"003bf3d9-463c-40e7-b7a8-36e36ce665e0","156dc1aa-ebd3-464a-a826-70b8a74add50","ucsc100005512","orobanchaceae","triphysaria","triphysaria versicolor subsp. versicolor","united states","california",-121.935792,37.702152,"2006-04-28","2006","4","28","randall morgan","6ae7221e-2085-46cf-9ad0-353269e95bc8"
"003c1fb8-43b0-4eae-b61d-d8a765e0a0bc","7ab64b5f-3ab0-4887-bd16-a066d1c00c58","1242042","orobanchaceae","epifagus","epifagus virginiana","united states","michigan",-86.316785,41.961849,"1981-09-14","1981","09","14","kathleen a. kron","0583609b-202f-40d0-8021-4c019635d4c9"
"003c2942-187d-4086-8866-96130edf1652","b540a5c071ed090f0c1e379a4bd07916","no disponible","orobanchaceae","lamourouxia","lamourouxia dasyantha","mexico","hidalgo",-98.6588889,20.0258333,"1972-10-01","1972","10","1","rzedowski","9401f7e8-7d41-4c57-a5da-8839be046935"
"003c40ea-f5b3-445a-a6db-f1b5ca97841f","https://data.biodiversitydata.nl/naturalis/specimen/l.2891859","l.2891859","orobanchaceae","euphrasia","euphrasia officinalis","france",NA,NA,NA,"1876-09-20",NA,NA,NA,"chabert e","fabcdc12-9d29-4bd2-912b-176e71818144"
"003c50d0-c544-4662-8c09-01166c4d7840","https://arctos.database.museum/guid/uam:herb:235726","uam:herb:235726","orobanchaceae","pedicularis","pedicularis labradorica",NA,NA,NA,NA,"1800-01-01/2010-01-26",NA,NA,NA,"collector(s): unknown","b6ec6203-09db-4d6e-8cba-ee4bebd2934c"
"003c5cfb-537e-42c0-a1ae-b6d3451b2669","c6e36b3a-5086-43fb-970b-5617873dc556",NA,"orobanchaceae","pedicularis","pedicularis densiflora","united states","california",-121.8209,36.94632,"1966-04-10","1966","4","10","flath, carol","2c84db50-bab1-40a6-a9ef-405f3ffcec7e"
"003c6879-fc75-462f-a192-60b93387392e","urn:catalog:mo:tropicos:100375000","100375000","orobanchaceae","lamourouxia","lamourouxia lanceolata","mexico","chiapas",NA,NA,NA,"1939","3","27","eizi matuda","5386d272-06c6-4027-b5d5-d588c2afe5e5"
"003c8455-26a0-45a1-a433-cbdd1e7e7a45","455bb139-1f2f-4e16-877f-495036447e59",NA,"orobanchaceae","cordylanthus","cordylanthus rigidus subsp. setigerus","united states","california",-120.1675,33.9751389,"1985-07-18","1985","7","18","robert f. thorne; steve d. boyd, earl lathrop","a4e6033a-d1eb-46d3-869d-7c0328f09aa7"
"003cbc0e-9a97-4474-99f4-681bcd7c61cc","s:vascularplants:s-eu-4794","s-eu-4794","orobanchaceae","euphrasia","euphrasia","sweden","östergötland",NA,NA,"1902-08","1902","08",NA,"bock, sixten","fc014977-92f7-47fd-92d7-b609c39d8212"
"003d10fd-09bf-448a-86ed-3a4ec0594f87","04a25ac5-ba8b-11e3-8cfe-90b11c41863e","365989","orobanchaceae","castilleja","castilleja flava","united states","idaho",NA,NA,"1966-07-13","1966","7","13","noel h holmgren; james l reveal","d7b285d4-2643-45ee-9302-b0c3d51dda5c"
"003d33bb-2d7f-4fa8-a912-a5e36c700024","urn:catalog:cas:bot-bc:688187","688187","orobanchaceae","castilleja","castilleja foliolosa","united states","california",NA,NA,"1926-05-30","1926","5","30","kildale, doris k.","26f7cbde-fbcb-4500-80a9-a99daa0ead9d"
"003d7422-212b-4c36-86ba-3364034fa458","ups:bot:v-190313","v-190313","orobanchaceae","euphrasia","euphrasia brevipila var. brevipila","sweden","dalarna",14.24218,60.52201,"1928-08-17","1928","8","17","folke lundberg","62a36329-6b82-48bc-94d8-1cb9adb91ab5"
"003d7a7a-bbd2-4bd6-8bea-cb6340f6bc16","16f11b37-5b02-4e18-9728-87ea9be16e4e","asc00041604","orobanchaceae","pedicularis","pedicularis parryi","united states","arizona",-109.5885,34.0024,"1984-09-23","1984","9","23","j. ricketson","b531ea59-025d-4c29-9d23-99ae75bcd55f"
